site,date,tmean_C,tmin_C,tmax_C
20745666,2021-07-07,20.108699798583984,11.031700134277344,29.18589973449707
20745666,2021-07-08,16.405799865722656,11.952300071716309,20.859399795532227
20745666,2021-07-09,16.011798858642578,9.288000106811523,22.73579978942871
20745666,2021-07-10,18.550498962402344,8.59589958190918,28.505298614501953
20745666,2021-07-11,19.095998764038086,11.105599403381348,27.08650016784668
20745666,2021-07-12,18.245100021362305,9.804399490356445,26.685998916625977
20745666,2021-07-13,18.066099166870117,10.105599403381348,26.02680015563965
20745666,2021-07-14,17.795700073242188,10.043899536132813,25.547698974609375
20745666,2021-07-15,17.4872989654541,10.51919937133789,24.455598831176758
20745666,2021-07-16,16.78890037536621,10.707799911499023,22.870100021362305
20745666,2021-07-17,15.62909984588623,9.452300071716309,21.805999755859375
20745666,2021-07-18,17.040800094604492,9.42959976196289,24.652099609375
20745666,2021-07-19,18.57539939880371,9.757899284362793,27.393098831176758
20745666,2021-07-20,18.90130043029785,10.8326997756958,26.969999313354492
20745666,2021-07-21,17.234800338745117,11.511199951171875,22.958499908447266
20745666,2021-07-22,14.753499984741211,9.788899421691895,19.718299865722656
20745666,2021-07-23,15.978599548339844,7.9268999099731445,24.030399322509766
20745666,2021-07-24,17.189199447631836,8.149499893188477,26.229000091552734
20745666,2021-07-25,19.680099487304688,10.114399909973145,29.245899200439453
20745666,2021-07-26,20.228300094604492,12.012899398803711,28.443899154663086
20745666,2021-07-27,19.530899047851563,11.145299911499023,27.91659927368164
20745666,2021-07-28,19.86009979248047,12.394399642944336,27.326000213623047
20745666,2021-07-29,21.000999450683594,11.281700134277344,30.72049903869629
20745666,2021-07-30,22.78730010986328,13.019000053405762,32.5557975769043
20745666,2021-07-31,21.872299194335938,14.97760009765625,28.767000198364258
20745666,2021-08-01,21.382999420166016,17.48499870300293,25.281099319458008
20745666,2021-08-02,21.949098587036133,14.766900062561035,29.131498336791992
20745666,2021-08-03,22.831998825073242,13.720799446105957,31.94329833984375
20745666,2021-08-04,21.064800262451172,13.258999824523926,28.870800018310547
20745666,2021-08-05,22.187198638916016,13.145499229431152,31.22909927368164
20745666,2021-08-06,18.58180046081543,13.767699241638184,23.396099090576172
20745666,2021-08-07,18.76059913635254,15.529799461364746,21.991498947143555
20745666,2021-08-08,19.177200317382813,12.4847993850708,25.86979866027832
20745666,2021-08-09,14.390399932861328,8.414999961853027,20.36590003967285
20745666,2021-08-10,17.254499435424805,8.12559986114502,26.383499145507813
20745666,2021-08-11,20.399700164794922,11.634299278259277,29.165199279785156
20745666,2021-08-12,24.800100326538086,14.3503999710083,35.25
20745666,2021-08-13,26.22429847717285,16.272199630737305,36.17649841308594
20745666,2021-08-14,24.7007999420166,17.260398864746094,32.14139938354492
20745666,2021-08-15,23.971399307250977,16.536699295043945,31.406299591064453
20745666,2021-08-16,22.39550018310547,13.177000045776367,31.614099502563477
20745666,2021-08-17,19.94649887084961,12.76729965209961,27.12579917907715
20745666,2021-08-18,12.498299598693848,9.662099838256836,15.334599494934082
20745666,2021-08-19,16.000699996948242,9.471799850463867,22.529699325561523
20745666,2021-08-20,17.16390037536621,11.11039924621582,23.217599868774414
20745666,2021-08-21,16.033100128173828,13.03339958190918,19.032899856567383
20745666,2021-08-22,15.387099266052246,11.910499572753906,18.863800048828125
20745666,2021-08-23,11.132999420166016,7.184199810028076,15.081899642944336
20745666,2021-08-24,13.16349983215332,7.371899604797363,18.955299377441406
20745666,2021-08-25,16.268798828125,5.585999965667725,26.95170021057129
20745666,2021-08-26,15.709699630737305,8.17449951171875,23.245100021362305
20745666,2021-08-27,16.718000411987305,12.06619930267334,21.369998931884766
20745666,2021-08-28,13.167099952697754,6.86299991607666,19.47130012512207
20745666,2021-08-29,18.64620018005371,8.482099533081055,28.810400009155273
20745666,2021-08-30,17.94719886779785,8.958600044250488,26.935998916625977
20745666,2021-08-31,13.320799827575684,9.189299583435059,17.45240020751953
20745674,2021-07-01,18.663999557495117,14.715399742126465,22.612600326538086
20745674,2021-07-02,17.994199752807617,15.293099403381348,20.695499420166016
20745674,2021-07-03,20.083599090576172,12.764899253845215,27.40239906311035
20745674,2021-07-04,20.532299041748047,12.453999519348145,28.61079978942871
20745674,2021-07-05,19.84510040283203,11.893799781799316,27.796598434448242
20745674,2021-07-06,19.286399841308594,10.053199768066406,28.519699096679688
20745674,2021-07-07,21.483699798583984,12.138199806213379,30.82939910888672
20745674,2021-07-08,17.302200317382813,12.123299598693848,22.481300354003906
20745674,2021-07-09,17.09980010986328,9.7042999267578125,24.49530029296875
20745674,2021-07-10,19.853300094604492,9.49739933013916,30.209299087524414
20745674,2021-07-11,20.039199829101563,11.100799560546875,28.977798461914063
20745674,2021-07-12,19.489999771118164,10.26039981842041,28.71969985961914
20745674,2021-07-13,19.29450035095215,10.39699935913086,28.19219970703125
20745674,2021-07-14,19.14929962158203,10.527199745178223,27.77159881591797
20745674,2021-07-15,18.593799591064453,10.690899848937988,26.49679946899414
20745674,2021-07-16,17.93400001525879,11.049399375915527,24.81879997253418
20745674,2021-07-17,16.976299285888672,10.150699615478516,23.802000045776367
20745674,2021-07-18,18.269699096679688,10.201299667358398,26.338298797607422
20745674,2021-07-19,19.550100326538086,10.162300109863281,28.937999725341797
20745674,2021-07-20,20.37339973449707,11.484600067138672,29.262399673461914
20745674,2021-07-21,18.344200134277344,12.068999290466309,24.61949920654297
20745674,2021-07-22,16.180198669433594,10.674200057983398,21.686399459838867
20745674,2021-07-23,17.617399215698242,9.258600234985352,25.976398468017578
20745674,2021-07-24,18.365598678588867,8.775199890136719,27.956199645996094
20745674,2021-07-25,21.011699676513672,10.91879940032959,31.104700088500977
20745674,2021-07-26,21.534399032592773,12.577099800109863,30.491798400878906
20745674,2021-07-27,20.779800415039063,11.707599639892578,29.85219955444336
20745674,2021-07-28,21.41029930114746,12.889899253845215,29.930898666381836
20745674,2021-07-29,22.280799865722656,11.932999610900879,32.62879943847656
20745674,2021-07-30,23.752099990844727,12.782299995422363,34.72209930419922
20745674,2021-07-31,22.62380027770996,15.624799728393555,29.622900009155273
20745674,2021-08-01,22.097299575805664,17.868000030517578,26.32670021057129
20745674,2021-08-02,22.689199447631836,14.552099227905273,30.826398849487305
20745674,2021-08-03,23.00389862060547,13.49020004272461,32.5177001953125
20745674,2021-08-04,22.149398803710938,13.68019962310791,30.61870002746582
20745674,2021-08-05,23.25779914855957,13.28809928894043,33.227500915527344
20745674,2021-08-06,20.09269905090332,14.68709945678711,25.49839973449707
20745674,2021-08-07,20.730199813842773,16.366199493408203,25.09429931640625
20745674,2021-08-08,19.902799606323242,12.918899536132813,26.886899948120117
20745674,2021-08-09,16.281999588012695,9.38070011138916,23.183300018310547
20745674,2021-08-10,18.588998794555664,9.234099388122559,27.94409942626953
20745674,2021-08-11,21.852998733520508,12.160699844360352,31.545398712158203
20745674,2021-08-12,26.377899169921875,15.229299545288086,37.5265007019043
20745674,2021-08-13,27.81279945373535,17.368000030517578,38.25779724121094
20745674,2021-08-14,25.990598678588867,18.21310043334961,33.7681999206543
20745674,2021-08-15,24.88749885559082,17.224199295043945,32.550899505615234
20745674,2021-08-16,23.828100204467773,13.97499942779541,33.681297302246094
20745674,2021-08-17,21.125598907470703,13.602299690246582,28.649099349975586
20745674,2021-08-18,14.240599632263184,10.304299354553223,18.177099227905273
20745674,2021-08-19,17.324199676513672,9.774099349975586,24.874399185180664
20745674,2021-08-20,18.518299102783203,11.841300010681152,25.19540023803711
20745674,2021-08-21,17.316499710083008,13.564799308776855,21.068300247192383
20745674,2021-08-22,16.757598876953125,12.7121000289917,20.803199768066406
20745674,2021-08-23,12.3597993850708,7.8578996658325195,16.861900329589844
20745674,2021-08-24,14.374499320983887,8.06659984588623,20.682498931884766
20745674,2021-08-25,17.449800491333008,6.101099967956543,28.798599243164063
20745674,2021-08-26,16.95240020751953,9.613800048828125,24.291099548339844
20745674,2021-08-27,18.196298599243164,13.239899635314941,23.15289878845215
20745674,2021-08-28,14.405399322509766,7.382099628448486,21.42889976501465
20745674,2021-08-29,19.136999130249023,8.503199577331543,29.770898818969727
20745674,2021-08-30,18.99530029296875,9.17770004272461,28.813098907470703
20745674,2021-08-31,14.124399185180664,9.230199813842773,19.018699645996094
2400469,2021-07-01,20.02869987487793,16.32469940185547,23.732898712158203
2400469,2021-07-02,19.411100387573242,16.213899612426758,22.60849952697754
2400469,2021-07-03,21.62529945373535,14.495399475097656,28.755399703979492
2400469,2021-07-04,21.80340003967285,13.957599639892578,29.64929962158203
2400469,2021-07-05,21.431798934936523,13.32800006866455,29.535799026489258
2400469,2021-07-06,20.76719856262207,12.117499351501465,29.417098999023438
2400469,2021-07-07,22.879199981689453,13.823199272155762,31.935298919677734
2400469,2021-07-08,17.99919891357422,12.719499588012695,23.27899932861328
2400469,2021-07-09,18.40359878540039,11.250800132751465,25.556499481201172
2400469,2021-07-10,21.772600173950195,12.48449993133545,31.06079864501953
2400469,2021-07-11,21.857799530029297,13.392600059509277,30.32309913635254
2400469,2021-07-12,20.91119956970215,12.038299560546875,29.784198760986328
2400469,2021-07-13,20.923898696899414,12.434700012207031,29.413198471069336
2400469,2021-07-14,20.855998992919922,12.478499412536621,29.233598709106445
2400469,2021-07-15,20.11829948425293,12.478699684143066,27.757999420166016
2400469,2021-07-16,19.30299949645996,12.339200019836426,26.26689910888672
2400469,2021-07-17,18.420700073242188,11.756699562072754,25.08479881286621
2400469,2021-07-18,19.7908992767334,12.047999382019043,27.533899307250977
2400469,2021-07-19,21.172199249267578,12.562199592590332,29.782400131225586
2400469,2021-07-20,22.074499130249023,13.656299591064453,30.49289894104004
2400469,2021-07-21,19.47049903869629,13.07349967956543,25.867599487304688
2400469,2021-07-22,16.759300231933594,10.400599479675293,23.118099212646484
2400469,2021-07-23,18.637100219726563,10.453800201416016,26.820499420166016
2400469,2021-07-24,20.187700271606445,11.291099548339844,29.08449935913086
2400469,2021-07-25,22.997299194335938,13.821999549865723,32.172698974609375
2400469,2021-07-26,22.974998474121094,14.18079948425293,31.769399642944336
2400469,2021-07-27,22.596599578857422,14.177499771118164,31.015798568725586
2400469,2021-07-28,22.475299835205078,14.11609935760498,30.834598541259766
2400469,2021-07-29,23.833099365234375,14.215899467468262,33.45039749145508
2400469,2021-07-30,25.590700149536133,15.447399139404297,35.73419952392578
2400469,2021-07-31,24.92129898071289,18.68239974975586,31.160398483276367
2400469,2021-08-01,23.01409912109375,18.045700073242188,27.982500076293945
2400469,2021-08-02,23.419198989868164,15.036999702453613,31.801498413085938
2400469,2021-08-03,23.97049903869629,14.500399589538574,33.44070053100586
2400469,2021-08-04,23.648099899291992,15.63279914855957,31.663599014282227
2400469,2021-08-05,24.61479949951172,15.152999877929688,34.07679748535156
2400469,2021-08-06,22.185199737548828,17.10849952697754,27.261999130249023
2400469,2021-08-07,21.930599212646484,16.712200164794922,27.149198532104492
2400469,2021-08-08,20.410598754882813,13.168399810791016,27.65289878845215
